Unnamed: 0,target,repeat,ic_efe_threshold,ic_div_threshold,num_replanning,trial_steps,timesteps_inside_target,computation_time,unfinished
1032,9,4,-1.0,-1.0,100,101,80,49.767295598983765,False
1033,2,5,-1.0,60.0,29,101,90,25.715026140213013,False
1034,8,5,1.0,20.0,89,101,76,52.24322724342346,False
1035,0,6,-1.0,60.0,33,101,73,27.37419366836548,False
1036,6,7,1.0,20.0,89,101,71,52.24663233757019,False
1037,2,2,-1.0,50.0,30,101,82,25.807376623153687,False
1038,8,7,-1.0,10.0,65,101,79,40.49259305000305,False
1039,6,0,-1.0,10.0,59,101,66,38.01997804641724,False
1040,9,6,1.0,-1.0,71,101,82,46.3846321105957,False
1041,0,7,1.0,50.0,79,101,75,48.36094832420349,False
1042,2,1,1.0,20.0,79,101,83,48.45943093299866,False
1043,10,4,-1.0,10.0,64,101,76,37.675658226013184,False
1044,1,4,1.0,30.0,83,101,77,50.33156704902649,False
1045,9,3,1.0,70.0,78,101,85,48.8944149017334,False
1046,3,2,-1.0,30.0,38,101,88,29.024832010269165,False
1047,0,6,-1.0,30.0,46,101,75,31.99350094795227,False
1048,4,0,1.0,50.0,79,101,82,48.11295676231384,False
1049,11,5,-1.0,30.0,44,101,65,31.31894254684448,False
1050,6,8,-1.0,70.0,29,101,57,26.11426854133606,False
1051,11,9,1.0,10.0,92,101,64,52.97140097618103,False
1052,10,1,1.0,20.0,85,101,73,50.81671190261841,False
1053,0,8,-1.0,-1.0,100,101,73,49.52118396759033,False
1054,3,3,-1.0,40.0,38,101,82,29.10578417778015,False
1055,3,3,-1.0,70.0,29,101,76,26.243730783462524,False
1056,10,8,-1.0,70.0,31,101,75,26.963790893554688,False
1057,7,8,-1.0,20.0,62,101,73,37.37899136543274,False
1058,7,3,1.0,60.0,80,101,80,48.98614931106568,False
1059,2,4,-1.0,40.0,30,101,87,26.537033081054688,False
1060,7,6,1.0,50.0,71,101,76,45.67851400375366,False
1061,7,5,-1.0,50.0,32,101,72,26.55182886123657,False
1062,7,7,1.0,60.0,82,101,67,49.69583296775818,False
1063,0,7,1.0,70.0,74,101,75,47.40645480155945,False
1064,2,0,-1.0,40.0,46,101,86,31.8605318069458,False
1065,2,6,1.0,70.0,70,101,87,45.87768650054932,False
1066,10,6,1.0,70.0,73,101,73,47.04993176460266,False
1067,4,3,1.0,60.0,71,101,75,45.92985701560974,False
1068,9,4,1.0,70.0,85,101,82,51.3058123588562,False
1069,2,4,1.0,20.0,87,101,81,51.37473344802856,False
1070,8,3,-1.0,30.0,42,101,78,35.68988370895386,False
1071,10,7,-1.0,30.0,39,101,72,29.55502319335937,False
1072,2,5,1.0,-1.0,61,101,79,41.2708466053009,False
1073,6,0,-1.0,30.0,46,101,59,31.931172370910645,False
1074,11,9,1.0,-1.0,69,101,60,44.15534734725952,False
1075,6,9,1.0,10.0,97,101,64,54.4704270362854,False
1076,6,1,1.0,30.0,92,101,68,53.25582957267761,False
1077,4,9,1.0,-1.0,61,101,79,41.34226322174072,False
1078,1,8,-1.0,50.0,47,101,79,32.93539118766785,False
1079,11,6,1.0,60.0,85,101,67,50.92047834396362,False
1080,4,1,-1.0,70.0,31,101,81,26.82190990447998,False
1081,5,1,1.0,60.0,78,101,71,48.20192575454712,False
1082,4,3,1.0,40.0,71,101,75,45.6497163772583,False
1083,2,6,-1.0,50.0,35,101,87,28.89655375480652,False
1084,11,9,-1.0,40.0,34,101,59,26.819678783416748,False
1085,4,6,1.0,30.0,86,101,79,51.16789627075195,False
1086,9,1,1.0,-1.0,64,101,84,42.6071093082428,False
1087,8,3,1.0,-1.0,66,101,83,43.06465291976929,False
1088,7,9,1.0,10.0,93,101,73,53.08013200759888,False
1089,5,7,-1.0,10.0,72,101,72,40.39003920555115,False
1090,9,7,-1.0,20.0,56,101,82,35.30411338806152,False
1091,9,2,-1.0,70.0,25,101,78,24.62027263641357,False
1092,8,0,-1.0,50.0,33,101,85,26.8366014957428,False
1093,3,4,-1.0,30.0,43,101,82,30.762957096099854,False
1094,6,5,1.0,-1.0,63,101,65,42.00959634780884,False
1095,3,9,-1.0,70.0,23,101,88,24.157531023025516,False
1096,2,3,1.0,30.0,76,101,87,47.756802558898926,False
1097,11,3,1.0,20.0,92,101,61,53.4448618888855,False
1098,8,0,1.0,70.0,78,101,87,48.654850482940674,False
1099,5,9,1.0,30.0,92,101,79,53.45292568206787,False
1100,0,2,1.0,-1.0,54,101,74,39.68544244766235,False
1101,2,8,1.0,60.0,64,101,90,43.4820601940155,False
1102,4,0,1.0,40.0,79,101,82,48.41374182701111,False
1103,1,3,-1.0,10.0,73,101,78,40.71198678016663,False
1104,4,6,-1.0,70.0,28,101,80,25.76451849937439,False
1105,1,4,1.0,50.0,81,101,79,48.98776912689209,False
1106,10,2,-1.0,70.0,25,101,70,24.80019187927246,False
1107,6,2,1.0,70.0,78,101,67,48.66093397140503,False
1108,11,0,-1.0,10.0,72,101,68,40.339704275131226,False
1109,1,5,-1.0,60.0,24,101,77,24.048826694488525,False
1110,1,4,1.0,10.0,90,101,77,52.15283751487732,False
1111,10,5,-1.0,30.0,48,101,75,32.7067756652832,False
1112,8,5,-1.0,10.0,63,101,81,37.26394510269165,False
1113,1,5,1.0,40.0,80,101,81,48.58250284194946,False
1114,0,9,-1.0,70.0,31,101,71,26.856447219848636,False
1115,3,9,-1.0,20.0,46,101,88,31.761296033859253,False
1116,8,3,1.0,20.0,87,101,83,51.44292855262756,False
1117,3,6,1.0,50.0,68,101,82,44.6327760219574,False
1118,2,6,-1.0,30.0,46,101,89,32.04972004890442,False
1119,3,5,1.0,-1.0,54,101,86,40.01446294784546,False
1120,0,1,-1.0,70.0,33,101,69,27.41709017753601,False
1121,8,3,-1.0,70.0,25,101,82,24.782374382019043,False
1122,1,6,-1.0,10.0,66,101,75,38.24852442741394,False
1123,4,1,1.0,20.0,85,101,72,50.68188452720642,False
1124,3,5,-1.0,40.0,34,101,84,28.14062595367432,False
1125,4,0,-1.0,60.0,31,101,81,26.31130433082581,False
1126,7,9,1.0,-1.0,80,101,68,48.01249575614929,False
1127,3,1,-1.0,60.0,36,101,86,28.066771507263184,False
1128,5,2,-1.0,10.0,63,101,72,37.26691436767578,False
1129,7,8,-1.0,70.0,29,101,71,26.17258214950561,False
1130,8,2,-1.0,30.0,42,101,84,30.5002703666687,False
1131,10,5,-1.0,60.0,22,101,74,23.41713166236877,False
1132,0,5,-1.0,40.0,32,101,72,27.16283893585205,False
1133,1,4,-1.0,70.0,34,101,86,27.82848143577576,False
1134,3,4,-1.0,20.0,41,101,82,30.037914037704468,False
1135,2,4,1.0,30.0,81,101,83,49.42509508132935,False
1136,0,6,-1.0,50.0,38,101,73,28.56540560722351,False
1137,9,3,-1.0,20.0,56,101,78,35.31502914428711,False
1138,0,9,-1.0,-1.0,100,101,75,49.48804187774658,False
1139,7,3,-1.0,50.0,29,101,72,25.608958959579468,False
1140,0,4,1.0,40.0,79,101,72,48.26884818077088,False
1141,9,2,1.0,20.0,93,101,86,53.52005100250244,False
1142,8,9,1.0,20.0,90,101,80,52.5586166381836,False
1143,4,9,1.0,30.0,86,101,77,51.6669991016388,False
1144,9,4,1.0,20.0,89,101,80,56.92053771018982,False
1145,0,8,-1.0,10.0,56,101,74,34.72692918777466,False
1146,0,4,-1.0,70.0,31,101,71,26.75248670578003,False
1147,6,9,1.0,20.0,89,101,69,52.2865161895752,False
1148,7,5,1.0,10.0,97,101,75,54.44351625442505,False
1149,6,2,1.0,30.0,81,101,68,49.50352478027344,False
1150,7,4,-1.0,20.0,55,101,68,34.93270540237427,False
1151,3,6,-1.0,60.0,29,101,83,25.694947957992557,False
1152,10,3,1.0,30.0,79,101,79,49.203238010406494,False
1153,3,0,1.0,20.0,79,101,88,48.44350504875183,False
1154,4,1,-1.0,60.0,30,101,81,26.06524896621704,False
1155,8,5,-1.0,40.0,36,101,80,28.66601514816284,False
1156,11,7,-1.0,10.0,59,101,63,38.61627149581909,False
1157,5,5,1.0,20.0,91,101,70,52.72586679458618,False
1158,3,1,-1.0,10.0,62,101,81,36.83800148963928,False
1159,5,2,-1.0,50.0,29,101,73,27.041016340255737,False
1160,2,9,1.0,60.0,76,101,82,47.55554938316345,False
1161,3,3,1.0,50.0,75,101,84,46.882527112960815,False
1162,2,5,-1.0,-1.0,100,101,85,49.484843015670776,False
1163,8,9,-1.0,10.0,73,101,85,40.82944703102112,False
1164,0,4,1.0,60.0,80,101,72,49.04399752616882,False
1165,7,1,1.0,-1.0,65,101,65,42.78962564468384,False
1166,9,1,1.0,30.0,80,101,86,49.50311517715454,False
1167,0,5,-1.0,70.0,24,101,70,24.349862337112427,False
1168,5,4,-1.0,-1.0,100,101,78,49.60330677032471,False
1169,10,0,-1.0,60.0,24,101,64,23.9189031124115,False
1170,11,9,-1.0,-1.0,100,101,67,49.83877658843994,False
1171,11,4,-1.0,50.0,27,101,62,26.864184141159058,False
1172,10,2,1.0,10.0,93,101,70,53.12686371803284,False
1173,5,3,1.0,60.0,75,101,76,47.330764293670654,False
1174,5,6,-1.0,10.0,80,101,69,43.26552939414978,False
1175,1,5,-1.0,50.0,24,101,77,23.71493935585022,False
1176,6,1,1.0,10.0,97,101,71,54.48020219802856,False
1177,5,8,1.0,40.0,80,101,72,48.31767654418945,False
1178,4,3,1.0,20.0,76,101,81,52.01286220550537,False
1179,5,5,-1.0,60.0,31,101,70,26.520798206329346,False
1180,5,6,-1.0,40.0,42,101,74,30.713791131973267,False
1181,0,7,-1.0,-1.0,100,101,66,49.32641673088074,False
1182,11,7,1.0,50.0,76,101,65,50.34577655792236,False
1183,10,9,1.0,20.0,91,101,76,52.82023310661316,False
1184,10,8,1.0,30.0,93,101,59,54.02606701850891,False
1185,3,4,-1.0,40.0,28,101,79,31.613236665725708,False
1186,2,8,1.0,40.0,73,101,90,46.128106117248535,False
1187,10,5,1.0,20.0,83,101,74,50.04594087600708,False
1188,10,2,1.0,30.0,87,101,70,51.867464780807495,False
1189,7,1,1.0,30.0,85,101,68,51.13003897666931,False
1190,2,2,1.0,20.0,87,101,83,51.2593674659729,False
1191,5,3,-1.0,40.0,38,101,74,29.30026364326477,False
1192,10,2,-1.0,20.0,49,101,74,32.788907527923584,False
1193,0,5,-1.0,50.0,28,101,65,25.124495029449463,False
1194,4,6,-1.0,40.0,32,101,74,27.24874758720398,False
1195,9,6,1.0,20.0,93,101,82,53.77747869491577,False
1196,2,9,1.0,40.0,80,101,82,48.23277878761292,False
1197,9,9,-1.0,50.0,34,101,84,27.26793336868286,False
1198,1,2,-1.0,50.0,35,101,83,27.60434198379517,False
1199,6,6,-1.0,40.0,36,101,64,28.833817720413208,False
1200,4,9,-1.0,70.0,29,101,69,26.240307092666622,False
1201,5,5,1.0,10.0,95,101,70,53.77322149276733,False
1202,3,7,-1.0,50.0,27,101,86,24.866114139556885,False
1203,8,4,1.0,40.0,80,101,78,48.30861735343933,False
1204,3,1,-1.0,50.0,32,101,86,26.505747318267822,False
1205,8,6,1.0,30.0,85,101,78,56.67187809944153,False
1206,8,2,-1.0,20.0,48,101,86,32.40258979797363,False
1207,7,0,1.0,50.0,67,101,69,44.02748990058899,False
1208,7,2,-1.0,50.0,25,101,69,24.060776948928837,False
1209,10,5,1.0,60.0,79,101,73,48.71506309509277,False
1210,3,5,-1.0,30.0,35,101,84,32.98487401008606,False
1211,10,4,-1.0,20.0,49,101,74,32.81452417373657,False
1212,6,4,-1.0,20.0,60,101,65,36.58522629737854,False
1213,10,1,1.0,40.0,84,101,64,50.86353754997253,False
1214,11,0,-1.0,60.0,32,101,67,26.779077529907227,False
1215,11,7,1.0,60.0,81,101,65,49.613508224487305,False
1216,2,5,-1.0,20.0,42,101,82,30.24389386177063,False
1217,7,8,-1.0,30.0,60,101,68,36.83767867088318,False
1218,3,8,-1.0,50.0,33,101,84,26.85662031173706,False
1219,3,0,-1.0,-1.0,100,101,83,49.8410906791687,False
1220,1,4,-1.0,10.0,65,101,86,37.97179985046387,False
1221,10,7,1.0,20.0,93,101,75,53.575729846954346,False
1222,11,6,-1.0,30.0,29,101,72,26.0670862197876,False
1223,10,8,-1.0,20.0,47,101,68,32.117894649505615,False
1224,3,3,1.0,30.0,81,101,83,49.5510241985321,False
1225,4,6,1.0,70.0,87,101,79,51.78290343284607,False
1226,8,6,-1.0,30.0,49,101,82,33.173386573791504,False
1227,2,3,1.0,60.0,77,101,87,47.99246549606323,False
1228,0,5,-1.0,30.0,35,101,72,28.203686237335205,False
1229,2,9,1.0,70.0,71,101,82,46.19381523132324,False
1230,8,8,1.0,70.0,75,101,81,47.69380283355713,False
1231,4,1,1.0,-1.0,62,101,70,42.92183971405029,False
1232,5,4,-1.0,10.0,60,101,70,36.12714719772339,False
1233,10,7,1.0,-1.0,73,101,71,45.574912309646606,False
1234,3,6,1.0,30.0,83,101,80,50.405614137649536,False
1235,7,9,1.0,40.0,87,101,72,50.87741684913635,False
1236,6,5,-1.0,40.0,32,101,56,27.494658708572388,False
1237,5,9,1.0,20.0,91,101,79,52.88089895248413,False
1238,6,4,1.0,60.0,70,101,71,45.71239948272705,False
1239,9,4,-1.0,40.0,27,101,87,25.82348585128784,False
1240,2,1,-1.0,70.0,32,101,82,26.993781566619877,False
1241,8,5,1.0,10.0,95,101,76,53.75625824928284,False
1242,1,9,-1.0,30.0,30,101,80,26.547245502471924,False
1243,10,7,-1.0,50.0,35,101,71,27.63105797767639,False
1244,3,0,-1.0,60.0,37,101,87,28.445404767990112,False
1245,6,5,-1.0,60.0,27,101,62,25.138229846954346,False
1246,5,7,1.0,50.0,71,101,67,45.56756949424744,False
1247,7,0,1.0,20.0,90,101,77,52.33586144447327,False
1248,11,3,-1.0,20.0,49,101,72,37.023842096328735,False
1249,3,7,1.0,30.0,79,101,87,48.85876178741455,False
1250,5,1,1.0,30.0,76,101,77,47.947638273239136,False
1251,0,8,1.0,40.0,68,101,67,44.052226543426514,False
1252,11,5,-1.0,70.0,31,101,64,26.841142892837524,False
1253,11,9,1.0,40.0,77,101,65,47.45502805709839,False
1254,3,8,-1.0,30.0,50,101,82,33.46988296508789,False
1255,10,4,-1.0,30.0,39,101,71,29.563171863555908,False
1256,2,2,1.0,30.0,79,101,81,48.74512243270874,False
1257,4,1,-1.0,-1.0,100,101,77,49.924689054489136,False
1258,4,0,-1.0,-1.0,100,101,83,49.50546979904175,False
1259,9,0,-1.0,-1.0,100,101,88,49.61399579048157,False
1260,11,6,-1.0,10.0,67,101,72,38.73305559158325,False
1261,2,1,-1.0,60.0,32,101,82,26.6782648563385,False
1262,6,2,-1.0,70.0,35,101,62,28.169024229049683,False
1263,1,9,-1.0,40.0,29,101,80,26.37522292137146,False
1264,5,6,-1.0,60.0,39,101,73,29.18622350692749,False
1265,11,4,1.0,40.0,78,101,71,47.91275429725647,False
1266,1,2,1.0,30.0,79,101,82,48.91225504875183,False
1267,6,9,1.0,70.0,84,101,70,50.76118183135986,False
1268,8,8,1.0,40.0,81,101,81,48.82420086860657,False
1269,2,8,-1.0,-1.0,100,101,83,49.80419969558716,False
1270,4,0,1.0,-1.0,56,101,77,39.47111701965332,False
1271,5,0,1.0,70.0,71,101,70,46.160407066345215,False
1272,0,1,1.0,70.0,87,101,75,56.51816821098328,False
1273,10,9,1.0,10.0,88,101,76,51.37098717689514,False
1274,9,3,1.0,20.0,84,101,82,50.46700596809387,False
1275,3,8,-1.0,20.0,56,101,82,35.24027919769287,False
1276,6,0,1.0,20.0,88,101,68,56.21260404586792,False
1277,9,5,-1.0,40.0,35,101,81,28.500771522521973,False
1278,8,9,-1.0,60.0,35,101,75,27.8963565826416,False
1279,0,2,-1.0,70.0,28,101,66,25.655483722686768,False
1280,8,0,1.0,60.0,78,101,87,48.15449643135071,False
1281,6,6,1.0,20.0,85,101,71,50.8626172542572,False
1282,11,0,1.0,50.0,81,101,68,49.08494210243225,False
1283,9,9,1.0,40.0,89,101,81,51.67719101905823,False
1284,6,8,-1.0,10.0,65,101,62,37.92669701576233,False
1285,11,4,1.0,30.0,76,101,74,48.02280735969544,False
1286,3,7,-1.0,-1.0,100,101,87,49.60898447036743,False
1287,2,3,1.0,20.0,88,101,85,51.746044397354126,False
1288,8,3,-1.0,60.0,33,101,79,27.349327325820923,False
1289,6,6,-1.0,50.0,20,101,56,22.42050838470459,False
1290,7,3,1.0,70.0,79,101,80,54.127760887146,False
1291,4,2,1.0,20.0,88,101,80,51.76054501533508,False
1292,4,3,1.0,50.0,69,101,75,44.994409799575806,False
1293,9,1,1.0,40.0,86,101,78,51.36041307449341,False
1294,1,8,-1.0,70.0,37,101,80,28.883959531784058,False
1295,6,0,1.0,10.0,92,101,72,52.617432832717896,False
1296,10,6,-1.0,20.0,48,101,76,32.44374632835388,False
1297,2,1,-1.0,20.0,44,101,86,30.84493041038513,False
1298,11,5,1.0,10.0,91,101,71,52.53198575973511,False
1299,8,9,1.0,-1.0,82,101,85,50.296122312545776,False
1300,6,5,1.0,30.0,87,101,67,51.61685514450073,False
1301,4,7,-1.0,70.0,24,101,81,24.263182878494263,False
1302,6,8,1.0,40.0,83,101,68,49.36154556274414,False
1303,3,8,1.0,20.0,85,101,90,50.733971118927,False
1304,6,6,-1.0,10.0,62,101,68,36.88867402076721,False
1305,10,5,-1.0,50.0,29,101,76,25.66154623031616,False
1306,11,4,1.0,10.0,96,101,69,54.31727623939514,False
1307,8,9,1.0,50.0,81,101,80,49.29979228973389,False
1308,10,2,-1.0,-1.0,100,101,75,49.79206442832947,False
1309,0,4,1.0,70.0,69,101,72,45.6482834815979,False
1310,10,7,1.0,40.0,74,101,69,46.39938235282898,False
1311,10,0,-1.0,40.0,44,101,73,31.49119544029236,False
1312,4,1,-1.0,50.0,36,101,81,27.902185678482056,False
1313,7,6,-1.0,20.0,45,101,66,31.44592428207397,False
1314,10,3,-1.0,50.0,33,101,74,26.90443992614746,False
1315,7,4,-1.0,-1.0,100,101,75,49.68940997123718,False
1316,6,6,-1.0,-1.0,100,101,66,49.66529679298401,False
1317,6,7,1.0,60.0,79,101,66,48.78249907493591,False
1318,2,9,-1.0,60.0,28,101,84,25.431212186813354,False
1319,4,7,1.0,-1.0,81,101,76,48.38228392601013,False
1320,3,1,-1.0,40.0,43,101,81,30.9127836227417,False
1321,0,2,1.0,10.0,90,101,74,51.83491349220276,False
1322,6,1,1.0,-1.0,63,101,72,41.95724940299988,False
1323,0,9,-1.0,40.0,34,101,72,28.10590529441833,False
1324,6,0,-1.0,60.0,26,101,51,24.62112522125244,False
1325,11,1,-1.0,20.0,40,101,63,29.566749811172485,False
1326,9,7,-1.0,30.0,42,101,81,30.615484714508057,False
1327,11,9,1.0,20.0,90,101,64,52.74223208427429,False
1328,2,2,1.0,50.0,71,101,85,47.60338258743286,False
1329,0,5,-1.0,20.0,53,101,74,34.069087743759155,False
1330,3,2,1.0,50.0,71,101,87,47.69986128807068,False
1331,6,5,-1.0,30.0,44,101,66,31.385751724243164,False
1332,3,3,-1.0,20.0,45,101,76,31.41767382621765,False
1333,7,3,-1.0,20.0,55,101,73,34.92353320121765,False
1334,10,1,1.0,-1.0,60,101,74,40.97809767723084,False
1335,6,0,1.0,50.0,84,101,67,50.04892706871033,False
1336,6,1,1.0,60.0,62,101,69,42.76228141784668,False
1337,6,9,-1.0,20.0,43,101,68,30.684887409210205,False
1338,8,9,-1.0,30.0,40,101,85,30.04959011077881,False
1339,8,4,-1.0,50.0,28,101,87,25.195029497146606,False
1340,8,7,1.0,70.0,80,101,81,49.45008873939514,False
1341,10,4,-1.0,-1.0,100,101,74,49.774916887283325,False
1342,6,1,-1.0,70.0,25,101,57,24.781801462173465,False
1343,1,1,1.0,30.0,79,101,79,48.8639178276062,False
1344,11,9,-1.0,60.0,31,101,65,26.62339234352112,False
1345,8,6,1.0,40.0,74,101,83,46.26319360733032,False
1346,11,5,1.0,40.0,78,101,66,47.8761522769928,False
1347,5,0,-1.0,-1.0,100,101,76,49.58219361305237,False
1348,11,4,-1.0,60.0,23,101,65,23.781414031982425,False
1349,7,9,1.0,70.0,74,101,68,47.49641036987305,False
1350,4,6,1.0,10.0,89,101,77,51.71812415122986,False
1351,4,0,1.0,20.0,82,101,79,49.52869081497192,False
1352,4,0,-1.0,50.0,37,101,81,28.14534711837769,False
1353,8,1,1.0,20.0,87,101,83,51.47270655632019,False
1354,5,5,-1.0,40.0,38,101,71,29.34121561050415,False
1355,0,5,1.0,-1.0,60,101,64,40.75005054473877,False
1356,3,1,-1.0,20.0,56,101,79,35.23219847679138,False
1357,5,1,-1.0,10.0,65,101,78,37.90658974647522,False
1358,10,6,-1.0,40.0,40,101,74,28.67445373535156,False
1359,0,5,1.0,60.0,88,101,71,51.88822078704834,False
1360,6,8,1.0,20.0,91,101,66,52.9851348400116,False
1361,2,4,1.0,-1.0,51,101,83,38.89880800247192,False
1362,8,6,1.0,20.0,94,101,78,53.93536281585693,False
1363,3,2,1.0,-1.0,42,101,82,34.585888385772705,False
1364,9,4,1.0,-1.0,76,101,80,46.54745411872864,False
1365,9,4,1.0,10.0,93,101,80,53.14724946022034,False
1366,2,7,-1.0,60.0,31,101,86,26.52387762069702,False
1367,5,3,1.0,10.0,92,101,75,52.72935652732849,False
1368,8,7,-1.0,-1.0,100,101,78,49.739686489105225,False
1369,0,2,-1.0,40.0,37,101,68,28.948766469955444,False
1370,10,8,-1.0,40.0,33,101,78,26.38237190246582,False
1371,0,1,1.0,30.0,94,101,74,53.9278769493103,False
1372,6,6,-1.0,70.0,20,101,56,22.99102783203125,False
1373,1,8,-1.0,-1.0,100,101,77,49.65065550804138,False
1374,4,6,-1.0,-1.0,100,101,77,49.63361835479736,False
1375,5,1,1.0,10.0,97,101,72,54.473628282547,False
1376,0,5,1.0,10.0,91,101,72,52.35103154182434,False
1377,8,1,1.0,-1.0,56,101,86,41.06967282295227,False
1378,0,3,1.0,70.0,86,101,78,51.64915370941162,False
1379,7,9,1.0,20.0,82,101,74,49.82487440109253,False
1380,8,2,1.0,40.0,83,101,84,50.26206731796265,False
1381,11,3,-1.0,60.0,25,101,55,24.435142278671265,False
1382,1,5,-1.0,20.0,45,101,81,31.23049116134644,False
1383,4,3,-1.0,20.0,54,101,80,34.42036819458008,False
1384,11,6,-1.0,70.0,29,101,70,26.10100793838501,False
1385,6,2,-1.0,-1.0,100,101,65,49.66080617904663,False
1386,9,3,-1.0,70.0,30,101,79,26.39271330833435,False
1387,0,6,-1.0,70.0,30,101,73,26.39486265182495,False
1388,4,1,-1.0,20.0,59,101,82,36.21389198303223,False
1389,2,0,1.0,30.0,82,101,86,49.79381012916565,False
1390,0,3,-1.0,60.0,25,101,77,24.476396560668945,False
1391,4,6,-1.0,50.0,26,101,83,24.47904372215271,False
1392,0,2,1.0,20.0,89,101,74,51.90906643867493,False
1393,11,2,-1.0,-1.0,100,101,71,49.76133370399475,False
1394,6,3,-1.0,-1.0,100,101,72,50.196247816085815,False
1395,7,2,-1.0,40.0,48,101,72,32.93554878234863,False
1396,9,3,1.0,10.0,87,101,81,51.07254099845886,False
1397,0,3,-1.0,20.0,47,101,74,31.92511940002441,False
1398,0,2,-1.0,10.0,55,101,73,34.47019600868225,False
1399,2,5,1.0,20.0,81,101,87,49.22171068191528,False
1400,9,7,-1.0,10.0,57,101,71,35.073891401290894,False
1401,7,8,1.0,60.0,76,101,73,51.72680711746216,False
1402,10,5,-1.0,20.0,45,101,68,31.32463574409485,False
1403,10,4,1.0,30.0,92,101,78,53.57571744918823,False
1404,1,0,1.0,20.0,88,101,82,51.43973755836487,False
1405,8,3,1.0,10.0,94,101,83,53.372278690338135,False
1406,11,9,-1.0,70.0,27,101,65,25.44480037689209,False
1407,11,1,-1.0,10.0,59,101,63,35.890889406204224,False
